Produto;Descricao;Unidade;Lote;Localizacao;Fisico;Sistema;Diferenca;Custo STD;Valor Total
27043;Astaloy 20Cu;Kg;1620203;PB-PB00001;               0,000;           1.000,000;     1.000,0000;         2,3000;     2.300,0000
27044;Distaloy MH;Kg;1113586;WC-02A070;               0,000;           1.000,000;     1.000,0000;         2,4000;     2.400,0000
27098;MagiCol4;Kg;1522977;WC-05A055;               0,000;           1.000,000;     1.000,0000;         3,2000;     3.200,0000
27098;MagiCol4;Kg;1522977;WC-05D055;               0,000;           1.000,000;     1.000,0000;         3,6000;     3.600,0000
27098;MagiCol4;Kg;1612050;WC-05A035;               0,000;           1.000,000;     1.000,0000;         2,2000;     2.200,0000
27537;Distaloy AB;Kg;1665871;PB-PB00001;               0,000;           1.000,000;     1.000,0000;         3,0000;     3.000,0000
27537;Distaloy AB;Kg;1681638;PA-PA00001;               0,000;           1.000,000;     1.000,0000;         3,2000;     3.200,0000
27537;Distaloy AB;Kg;1681638;WC-02B080;               0,000;           1.000,000;     1.000,0000;         2,5000;     2.500,0000
27537;Distaloy AB;Kg;1681642;WC-02B080;               0,000;           1.000,000;     1.000,0000;         2,5000;     2.500,0000
27537;Distaloy AB;Kg;1714820;WC-02A070;               0,000;           1.000,000;     1.000,0000;         3,0000;     3.000,0000
27537;Distaloy AB;Kg;1714841;WD-06A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27537;Distaloy AB;Kg;1714843;WC-02A070;               0,000;           1.000,000;     1.000,0000;         2,5000;     2.500,0000
27537;Distaloy AB;Kg;1730915;PB-PB00001;               0,000;           1.000,000;     1.000,0000;         3,0000;     3.000,0000
27537;Distaloy AB;Kg;1730915;WC-03A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27537;Distaloy AB;Kg;1730915;WD-06A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1730881;PA-PA00008;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1730883;WD-06A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1730885;WD-06A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1745812;WD-06A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1755565;WC-03A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1755566;WC-03A010;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27547;Distaloy AE;Kg;1759515;WC-RECEB;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
27548;ABC100 30;Kg;1706485;PB-PB00001;               0,000;           1.000,000;     1.000,0000;         3,2000;     3.200,0000
27548;ABC100 30;Kg;1729174;PB-PB00001;               0,000;           1.000,000;     1.000,0000;         3,2000;     3.200,0000
27548;ABC100 30;Kg;1763892;WC-03A010;               0,000;           1.000,000;     1.000,0000;         3,2000;     3.200,0000
27585;MnS-E;Kg;1715284;WC-01A040;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
27585;MnS-E;Kg;1715284;WC-03A032;               0,000;           1.000,000;     1.000,0000;         5,5000;     5.500,0000
27585;MnS-E;Kg;1715284;WC-03A052;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
27723;Astaloy LH;Kg;1574498;WC-03B042;               0,000;           1.000,000;     1.000,0000;         2,3000;     2.300,0000
300098;PX-M3-06 NSP;kg;1685996;WC-03B081;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1687656;WC-03C072;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1687656;WC-03C073;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1687656;WC-03D032;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1714569;WC-03C070;               0,000;           3.200,000;     3.200,0000;         2,3000;     7.360,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1714569;WC-03D012;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1714569;WC-03D013;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1714569;WC-03D023;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
300111;BL-M2-02 1600KG BULK BAG;kg;1714569;WC-03D031;               0,000;           1.600,000;     1.600,0000;         2,3000;     3.680,0000
31481;W100B;Kg;1712611;WD-06A010;               0,000;           1.000,000;     1.000,0000;         5,5000;     5.500,0000
31481;W100B;Kg;1721164;WD-06A010;               0,000;           1.000,000;     1.000,0000;         5,4000;     5.400,0000
31481;W100B;Kg;1731268;WD-06A010;               0,000;           1.000,000;     1.000,0000;         5,4000;     5.400,0000
31481;W100B;Kg;1758138;WC-02B060;               0,000;           1.000,000;     1.000,0000;         5,5000;     5.500,0000
31481;W100B;Kg;1764757;WC-02B060;               0,000;           1.000,000;     1.000,0000;         5,5000;     5.500,0000
32010;Cu -100 mesh;Kg;1692601;WC-01A020;               0,000;           1.000,000;     1.000,0000;         9,2000;     9.200,0000
32010;Cu -100 mesh;Kg;1692601;WC-01B031;               0,000;           1.000,000;     1.000,0000;         9,0000;     9.000,0000
32010;Cu -100 mesh;Kg;1714584;WC-01A020;               0,000;           1.000,000;     1.000,0000;         9,8000;     9.800,0000
32010;Cu -100 mesh;Kg;1714584;WC-01A031;               0,000;           1.000,000;     1.000,0000;         9,6000;     9.600,0000
32010;Cu -100 mesh;Kg;1732147;WC-01A011;               0,000;           1.000,000;     1.000,0000;         9,2000;     9.200,0000
32010;Cu -100 mesh;Kg;1732147;WC-01A022;               0,000;           1.000,000;     1.000,0000;         9,5000;     9.500,0000
32010;Cu -100 mesh;Kg;1732147;WC-03A041;               0,000;           1.000,000;     1.000,0000;         9,6000;     9.600,0000
32020;Cu -200 mesh;Kg;1740940;WC-01A020;               0,000;           1.000,000;     1.000,0000;         9,5000;     9.500,0000
32020;Cu -200 mesh;Kg;1771059;WC-01A030;               0,000;           1.000,000;     1.000,0000;         9,5000;     9.500,0000
32036;Fe3P;Kg;1603805;WC-02A070;               0,000;           1.000,000;     1.000,0000;         2,0000;     2.000,0000
32036;Fe3P;Kg;1664757;PA-PA00001;               0,000;           1.000,000;     1.000,0000;         2,3000;     2.300,0000
32036;Fe3P;Kg;1715624;WD-06A010;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
32049;Graphite EDM 99,5;Kg;1706792;WC-01B030;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
32049;Graphite EDM 99,5;Kg;1706792;WC-01B031;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
32050;Graphite FP 90/92 L;Kg;1483247;WC-01A050;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
32057;Graphite KS44;Kg;1622804;WC-05D045;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
32057;Graphite KS44;Kg;1638025;WC-01B041;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
32057;Graphite KS44;Kg;1654415;WC-01B011;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
32057;Graphite KS44;Kg;1725205;WC-01C011;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
32062;Kenolube P11;Kg;1689015;WC-01A051;               0,000;           2.000,000;     2.000,0000;         5,2000;    10.400,0000
32062;Kenolube P11;Kg;1689015;WC-01B022;               0,000;           2.000,000;     2.000,0000;         5,2000;    10.400,0000
32062;Kenolube P11;Kg;1689015;WC-01C020;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
32062;Kenolube P11;Kg;1689023;WC-01B012;               0,000;           2.000,000;     2.000,0000;         5,2000;    10.400,0000
32062;Kenolube P11;Kg;1689023;WC-01B042;               0,000;           2.000,000;     2.000,0000;         5,2000;    10.400,0000
32062;Kenolube P11;Kg;1689023;WC-01C031;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
32062;Kenolube P11;Kg;1689023;WC-01C042;               0,000;           2.000,000;     2.000,0000;         5,2000;    10.400,0000
32097;Talloljeester;Kg;1512999;WC-03A082;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
32097;Talloljeester;Kg;1535821;PA-PA00001;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
32097;Talloljeester;Kg;1695987;WC-03A075;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
32097;Talloljeester;Kg;1780691;WC-RECEB;               0,000;           2.000,000;     2.000,0000;         3,2000;     6.400,0000
600321;R-12;kg;948631;WC-13A010;               0,000;           1.000,000;     1.000,0000;         2,3000;     2.300,0000
600497;NutraFine  RS;kg;1723201;WC-13A010;               0,000;             248,000;       248,0000;         2,3000;       570,4000
600497;NutraFine  RS;kg;1727560;WC-13A010;               0,000;             800,000;       800,0000;         2,3000;     1.840,0000
79011;Lube E;Kg;1689425;WC-01A051;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
79535;90 05 01  Somaloy® 3P;Kg;1734261;WC-05A025;               0,000;           2.000,000;     2.000,0000;         3,3000;     6.600,0000
79752;Linoljeester;Kg;1604443;PA-PA00001;               0,000;           2.000,000;     2.000,0000;         2,1000;     4.200,0000
79752;Linoljeester;Kg;1604443;WC-03A081;               0,000;           2.000,000;     2.000,0000;         2,1000;     4.200,0000
79756;Graphite UF4;Kg;1733352;WC-01B050;               0,000;           2.000,000;     2.000,0000;         2,3000;     4.600,0000
79756;Graphite UF4;Kg;1733352;WC-01B051;               0,000;           2.000,000;     2.000,0000;         9,2000;    18.400,0000
79758;Zinc Stearate;Kg;1545712;WC-07A010;               0,000;           1.000,000;     1.000,0000;         9,6000;     9.600,0000
79758;Zinc Stearate;Kg;1745776;WC-01B030;               0,000;           1.000,000;     1.000,0000;         9,5000;     9.500,0000
79758;Zinc Stearate;Kg;1770028;WC-01B021;               0,000;           2.000,000;     2.000,0000;         9,8000;    19.600,0000
80037;EL 400;Kg;1774711;PM-PM00003;               0,000;           1.000,000;     1.000,0000;         9,0000;     9.000,0000
80037;EL 400;Kg;1808405;WC-05J070;               0,000;           5.000,000;     5.000,0000;         9,5000;    47.500,0000
80037;EL 400;Kg;1808406;WC-05I040;               0,000;           2.000,000;     2.000,0000;         9,5000;    19.000,0000
80037;EL 400;Kg;1821811;PM-PM00003;               0,000;           1.000,000;     1.000,0000;         9,6000;     9.600,0000
80039;EL 400;Kg;1790213;WC-05A061;               0,000;             100,000;       100,0000;         2,0000;       200,0000
80039;EL 400;Kg;1813490;PM-PM00003;               0,000;             500,000;       500,0000;         2,3000;     1.150,0000
80069;DN 200;Kg;1752963;PA-PA00003;               0,000;           1.750,000;     1.750,0000;         2,3000;     4.025,0000
80069;DN 200;Kg;1752964;PA-PA00003;               0,000;             140,000;       140,0000;         3,2000;       448,0000
80069;DN 200;Kg;1752964;WC-02B030;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
80069;DN 200;Kg;1776181;PA-PA00003;               0,000;             670,000;       670,0000;         3,2000;     2.144,0000
80069;DN 200;Kg;1776850;PA-PA00003;               0,000;           1.300,000;     1.300,0000;         3,2000;     4.160,0000
80069;DN 200;Kg;1780316;PA-PA00003;               0,000;           1.550,000;     1.550,0000;         2,3000;     3.565,0000
80069;DN 200;Kg;1784163;PA-PA00003;               0,000;             700,000;       700,0000;         2,3000;     1.610,0000
80069;DN 200;Kg;1786898;PA-PA00003;               0,000;           2.430,000;     2.430,0000;         2,3000;     5.589,0000
80069;DN 200;Kg;1798715;PA-PA00003;               0,000;             870,000;       870,0000;         2,3000;     2.001,0000
80069;DN 200;Kg;1808788;PA-PA00003;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
80073;AHC 100 29;Kg;1800058;WC-05I020;               0,000;           1.000,000;     1.000,0000;         2,1000;     2.100,0000
80073;AHC 100 29;Kg;1800059;PA-PA00010;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
80073;AHC 100 29;Kg;1805062;PA-PA00010;               0,000;           1.000,000;     1.000,0000;         5,2000;     5.200,0000
80073;AHC 100 29;Kg;1815807;PA-PA00010;               0,000;           1.000,000;     1.000,0000;         2,3000;     2.300,0000
80073;AHC 100 29;Kg;1815808;PA-PA00010;               0,000;           1.000,000;     1.000,0000;         3,3000;     3.300,0000
80073;AHC 100 29;Kg;1815811;WC-05J030;               0,000;           1.000,000;     1.000,0000;         2,3000;     2.300,0000
80073;AHC 100 29;Kg;1815812;WC-05I030;               0,000;           1.000,000;     1.000,0000;         2,1000;     2.100,0000
80077;ALD 100 26;Kg;1802776;PA-PA00010;               0,000;           1.000,000;     1.000,0000;         9,2000;     9.200,0000
80078;ALD 100 26;Kg;1807543;PA-PA00010;               0,000;           1.000,000;     1.000,0000;         9,8000;     9.800,0000
